runID,mode,seedUsed,t,simT,wip,out,throughputPerHour,avgLead,avgTard,energy,co2,epp,cpp
118305,FLOW,1,335.0000,35.0000,511,2.00,3.4286,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,336.0000,36.0000,510,2.00,3.3333,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,337.0000,37.0000,510,2.00,3.2432,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,338.0000,38.0000,510,2.00,3.1579,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,339.0000,39.0000,510,2.00,3.0769,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,340.0000,40.0000,510,2.00,3.0000,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,341.0000,41.0000,550,2.00,2.9268,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,342.0000,42.0000,554,2.00,2.8571,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,343.0000,43.0000,555,2.00,2.7907,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,344.0000,44.0000,559,2.00,2.7273,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,345.0000,45.0000,558,2.00,2.6667,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,346.0000,46.0000,562,2.00,2.6087,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,347.0000,47.0000,561,2.00,2.5532,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,348.0000,48.0000,565,2.00,2.5000,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,349.0000,49.0000,565,2.00,2.4490,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,350.0000,50.0000,569,2.00,2.4000,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,351.0000,51.0000,569,2.00,2.3529,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,352.0000,52.0000,573,2.00,2.3077,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,353.0000,53.0000,573,2.00,2.2642,308.1210,0.0000,3.816460,1.144938,1.908230,0.572469
118305,FLOW,1,354.0000,54.0000,577,3.00,3.3333,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,355.0000,55.0000,577,3.00,3.2727,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,356.0000,56.0000,581,3.00,3.2143,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,357.0000,57.0000,581,3.00,3.1579,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,358.0000,58.0000,584,3.00,3.1034,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,359.0000,59.0000,584,3.00,3.0508,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,360.0000,60.0000,588,3.00,3.0000,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,361.0000,61.0000,588,3.00,2.9508,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,362.0000,62.0000,592,3.00,2.9032,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,363.0000,63.0000,592,3.00,2.8571,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,364.0000,64.0000,596,3.00,2.8125,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,365.0000,65.0000,596,3.00,2.7692,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,366.0000,66.0000,600,3.00,2.7273,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,367.0000,67.0000,600,3.00,2.6866,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,368.0000,68.0000,603,3.00,2.6471,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,369.0000,69.0000,603,3.00,2.6087,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,370.0000,70.0000,607,3.00,2.5714,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,371.0000,71.0000,607,3.00,2.5352,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,372.0000,72.0000,611,3.00,2.5000,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,373.0000,73.0000,611,3.00,2.4658,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,374.0000,74.0000,615,3.00,2.4324,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,375.0000,75.0000,615,3.00,2.4000,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,376.0000,76.0000,619,3.00,2.3684,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,377.0000,77.0000,619,3.00,2.3377,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,378.0000,78.0000,623,3.00,2.3077,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,379.0000,79.0000,623,3.00,2.2785,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,380.0000,80.0000,626,3.00,2.2500,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,381.0000,81.0000,626,3.00,2.2222,319.7035,0.0000,5.651341,1.695402,1.883780,0.565134
118305,FLOW,1,382.0000,82.0000,630,4.00,2.9268,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,383.0000,83.0000,630,4.00,2.8916,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,384.0000,84.0000,634,4.00,2.8571,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,385.0000,85.0000,634,4.00,2.8235,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,386.0000,86.0000,638,4.00,2.7907,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,387.0000,87.0000,638,4.00,2.7586,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,388.0000,88.0000,642,4.00,2.7273,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,389.0000,89.0000,642,4.00,2.6966,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,390.0000,90.0000,646,4.00,2.6667,332.2483,0.0000,7.492808,2.247842,1.873202,0.561961
118305,FLOW,1,391.0000,91.0000,645,5.00,3.2967,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,392.0000,92.0000,649,5.00,3.2609,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,393.0000,93.0000,649,5.00,3.2258,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,394.0000,94.0000,653,5.00,3.1915,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,395.0000,95.0000,653,5.00,3.1579,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,396.0000,96.0000,657,5.00,3.1250,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,397.0000,97.0000,657,5.00,3.0928,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,398.0000,98.0000,661,5.00,3.0612,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,399.0000,99.0000,661,5.00,3.0303,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,400.0000,100.0000,665,5.00,3.0000,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,401.0000,101.0000,665,5.00,2.9703,341.2922,0.0000,9.252078,2.775623,1.850416,0.555125
118305,FLOW,1,402.0000,102.0000,664,6.00,3.5294,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,403.0000,103.0000,664,6.00,3.4951,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,404.0000,104.0000,664,6.00,3.4615,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,405.0000,105.0000,664,6.00,3.4286,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,406.0000,106.0000,664,6.00,3.3962,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,407.0000,107.0000,664,6.00,3.3645,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,408.0000,108.0000,664,6.00,3.3333,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,409.0000,109.0000,664,6.00,3.3028,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,410.0000,110.0000,664,6.00,3.2727,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,411.0000,111.0000,665,6.00,3.2432,350.3962,0.0000,12.500842,3.750252,2.083474,0.625042
118305,FLOW,1,412.0000,112.0000,663,7.00,3.7500,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,413.0000,113.0000,663,7.00,3.7168,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,414.0000,114.0000,663,7.00,3.6842,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,415.0000,115.0000,662,7.00,3.6522,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,416.0000,116.0000,662,7.00,3.6207,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,417.0000,117.0000,662,7.00,3.5897,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,418.0000,118.0000,662,7.00,3.5593,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,419.0000,119.0000,662,7.00,3.5294,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,420.0000,120.0000,662,7.00,3.5000,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,421.0000,121.0000,702,7.00,3.4711,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,422.0000,122.0000,706,7.00,3.4426,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,423.0000,123.0000,705,7.00,3.4146,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,424.0000,124.0000,709,7.00,3.3871,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,425.0000,125.0000,710,7.00,3.3600,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,426.0000,126.0000,714,7.00,3.3333,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,427.0000,127.0000,714,7.00,3.3071,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,428.0000,128.0000,718,7.00,3.2813,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,429.0000,129.0000,718,7.00,3.2558,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,430.0000,130.0000,723,7.00,3.2308,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,431.0000,131.0000,723,7.00,3.2061,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,432.0000,132.0000,726,7.00,3.1818,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,433.0000,133.0000,726,7.00,3.1579,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,434.0000,134.0000,729,7.00,3.1343,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,435.0000,135.0000,729,7.00,3.1111,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,436.0000,136.0000,733,7.00,3.0882,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,437.0000,137.0000,733,7.00,3.0657,357.3111,0.0000,14.382703,4.314811,2.054672,0.616402
118305,FLOW,1,438.0000,138.0000,736,8.00,3.4783,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,439.0000,139.0000,736,8.00,3.4532,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,440.0000,140.0000,741,8.00,3.4286,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,441.0000,141.0000,741,8.00,3.4043,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,442.0000,142.0000,745,8.00,3.3803,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,443.0000,143.0000,744,8.00,3.3566,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,444.0000,144.0000,748,8.00,3.3333,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,445.0000,145.0000,748,8.00,3.3103,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,446.0000,146.0000,752,8.00,3.2877,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,447.0000,147.0000,752,8.00,3.2653,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,448.0000,148.0000,756,8.00,3.2432,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,449.0000,149.0000,756,8.00,3.2215,365.6309,0.0000,16.235544,4.870663,2.029443,0.608833
118305,FLOW,1,450.0000,150.0000,760,9.00,3.6000,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,451.0000,151.0000,760,9.00,3.5762,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,452.0000,152.0000,764,9.00,3.5526,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,453.0000,153.0000,763,9.00,3.5294,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,454.0000,154.0000,767,9.00,3.5065,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,455.0000,155.0000,767,9.00,3.4839,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,456.0000,156.0000,771,9.00,3.4615,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,457.0000,157.0000,771,9.00,3.4395,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,458.0000,158.0000,775,9.00,3.4177,374.1047,0.0000,19.472220,5.841666,2.163580,0.649074
118305,FLOW,1,459.0000,159.0000,774,10.00,3.7736,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,460.0000,160.0000,779,10.00,3.7500,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,461.0000,161.0000,779,10.00,3.7267,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,462.0000,162.0000,782,10.00,3.7037,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,463.0000,163.0000,782,10.00,3.6810,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,464.0000,164.0000,786,10.00,3.6585,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,465.0000,165.0000,786,10.00,3.6364,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,466.0000,166.0000,790,10.00,3.6145,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,467.0000,167.0000,790,10.00,3.5928,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,468.0000,168.0000,794,10.00,3.5714,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,469.0000,169.0000,794,10.00,3.5503,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,470.0000,170.0000,799,10.00,3.5294,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,471.0000,171.0000,798,10.00,3.5088,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,472.0000,172.0000,801,10.00,3.4884,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,473.0000,173.0000,801,10.00,3.4682,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,474.0000,174.0000,805,10.00,3.4483,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,475.0000,175.0000,805,10.00,3.4286,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,476.0000,176.0000,809,10.00,3.4091,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,477.0000,177.0000,809,10.00,3.3898,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,478.0000,178.0000,813,10.00,3.3708,381.0326,0.0000,21.306161,6.391848,2.130616,0.639185
118305,FLOW,1,479.0000,179.0000,813,11.00,3.6872,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,480.0000,180.0000,817,11.00,3.6667,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,481.0000,181.0000,817,11.00,3.6464,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,482.0000,182.0000,816,11.00,3.6264,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,483.0000,183.0000,816,11.00,3.6066,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,484.0000,184.0000,816,11.00,3.5870,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,485.0000,185.0000,816,11.00,3.5676,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,486.0000,186.0000,816,11.00,3.5484,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,487.0000,187.0000,816,11.00,3.5294,389.0315,0.0000,24.650241,7.395072,2.240931,0.672279
118305,FLOW,1,488.0000,188.0000,816,12.00,3.8298,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,489.0000,189.0000,816,12.00,3.8095,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,490.0000,190.0000,815,12.00,3.7895,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,491.0000,191.0000,815,12.00,3.7696,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,492.0000,192.0000,815,12.00,3.7500,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,493.0000,193.0000,815,12.00,3.7306,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,494.0000,194.0000,815,12.00,3.7113,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,495.0000,195.0000,815,12.00,3.6923,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,496.0000,196.0000,815,12.00,3.6735,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,497.0000,197.0000,815,12.00,3.6548,395.9406,0.0000,26.433606,7.930082,2.202801,0.660840
118305,FLOW,1,498.0000,198.0000,815,13.00,3.9394,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,499.0000,199.0000,815,13.00,3.9196,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,500.0000,200.0000,814,13.00,3.9000,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,501.0000,201.0000,854,13.00,3.8806,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,502.0000,202.0000,858,13.00,3.8614,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,503.0000,203.0000,858,13.00,3.8424,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,504.0000,204.0000,862,13.00,3.8235,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,505.0000,205.0000,862,13.00,3.8049,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,506.0000,206.0000,866,13.00,3.7864,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,507.0000,207.0000,866,13.00,3.7681,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,508.0000,208.0000,871,13.00,3.7500,403.0514,0.0000,29.471352,8.841406,2.267027,0.680108
118305,FLOW,1,509.0000,209.0000,870,14.00,4.0191,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,510.0000,210.0000,874,14.00,4.0000,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,511.0000,211.0000,873,14.00,3.9810,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,512.0000,212.0000,877,14.00,3.9623,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,513.0000,213.0000,877,14.00,3.9437,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,514.0000,214.0000,881,14.00,3.9252,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,515.0000,215.0000,881,14.00,3.9070,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,516.0000,216.0000,885,14.00,3.8889,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,517.0000,217.0000,884,14.00,3.8710,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,518.0000,218.0000,889,14.00,3.8532,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,519.0000,219.0000,889,14.00,3.8356,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,520.0000,220.0000,892,14.00,3.8182,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,521.0000,221.0000,892,14.00,3.8009,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,522.0000,222.0000,896,14.00,3.7838,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,523.0000,223.0000,896,14.00,3.7668,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,524.0000,224.0000,900,14.00,3.7500,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,525.0000,225.0000,900,14.00,3.7333,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,526.0000,226.0000,904,14.00,3.7168,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
118305,FLOW,1,527.0000,227.0000,904,14.00,3.7004,409.4401,0.0000,31.382695,9.414809,2.241621,0.672486
